1.26,1.72,2.87,
1.32,3.29,3.01,
1.26,1.97,2.88,
1.25,1.76,2.85,
1.31,2.88,2.97,
1.29,2.39,2.92,
1.26,1.77,2.85,
1.3,2.76,2.95,
1.35,3.55,3.04,
1.29,2.43,2.92,
1.29,2.34,2.92,
1.35,3.56,3.03,
1.32,2.85,2.97,
1.34,3.16,3.0,
1.3,2.38,2.92,
1.12,1.29,2.52,
1.31,2.67,2.95,
1.28,1.97,2.86,
1.29,2.29,2.89,
1.31,2.62,2.93,
1.34,3.2,2.99,
1.12,1.31,2.5,
1.17,1.23,2.6,
1.12,1.28,2.5,
1.27,1.71,2.84,
1.34,3.06,2.97,
1.17,1.22,2.61,
1.32,2.68,2.94,
1.33,2.85,2.94,
1.34,3.14,2.98,
1.28,1.74,2.83,
1.29,1.73,2.84,
1.28,1.69,2.82,
1.13,1.29,2.5,
1.13,1.29,2.5,
1.36,3.21,2.99,
1.32,2.35,2.9,
1.32,2.35,2.9,
1.29,1.75,2.84,
1.19,1.21,2.62,
1.36,3.12,2.98,
1.38,3.68,3.02,
1.35,3.15,2.97,
1.34,2.76,2.93,
1.29,1.7,2.82,
1.14,1.26,2.49,
1.29,1.76,2.83,
1.47,0.72,3.21,
1.37,3.15,2.98,
1.15,1.27,2.5,
1.33,2.39,2.9,
1.3,1.79,2.84,
1.36,3.22,2.98,
1.34,2.84,2.93,
1.19,1.21,2.61,
1.14,1.3,2.48,
1.36,3.0,2.95,
1.3,1.75,2.83,
1.32,2.33,2.88,
1.32,2.29,2.87,
1.35,2.93,2.94,
1.32,1.99,2.86,
1.29,1.68,2.8,
1.49,0.67,3.22,
1.16,1.26,2.52,
1.33,2.32,2.88,
1.37,3.14,2.96,
1.39,3.52,3.0,
1.32,1.92,2.84,
1.48,0.52,3.21,
1.14,1.3,2.47,
1.34,2.35,2.89,
1.36,2.65,2.93,
1.3,1.69,2.81,
1.32,2.15,2.85,
1.3,1.75,2.81,
1.5,0.7,3.22,
1.38,3.12,2.96,
1.38,3.12,2.96,
1.19,1.22,2.56,
1.39,3.2,2.97,
1.39,3.44,2.97,
1.32,1.83,2.83,
1.32,1.83,2.83,
1.35,2.44,2.88,
1.33,2.17,2.85,
1.33,2.17,2.85,
1.4,3.62,3.0,
1.38,3.21,2.95,
1.35,2.27,2.87,
1.34,2.1,2.86,
1.36,2.64,2.9,
1.4,3.5,2.98,
1.4,3.5,2.98,
1.17,1.28,2.47,
1.53,0.52,3.23,
1.17,1.31,2.46,
1.33,1.72,2.82,
1.16,1.3,2.46,
1.17,1.28,2.46,
1.34,1.78,2.83,
1.35,1.85,2.84,
1.35,2.06,2.85,
1.37,2.43,2.88,
1.55,0.61,3.25,
1.24,1.19,2.59,
1.41,3.41,2.95,
1.17,1.26,2.46,
1.43,3.71,2.99,
1.18,1.31,2.46,
1.36,1.76,2.83,
1.4,2.91,2.91,
1.39,2.64,2.89,
1.18,1.28,2.45,
1.37,1.8,2.84,
1.37,1.8,2.84,
1.43,3.47,2.96,
1.39,2.49,2.88,
1.56,0.58,3.24,
1.42,3.18,2.93,
1.4,2.47,2.89,
1.4,2.46,2.89,
1.19,1.27,2.44,
1.39,2.5,2.85,
1.39,2.5,2.85,
1.34,1.65,2.77,
1.4,2.48,2.87,
1.4,2.49,2.87,
1.45,3.66,2.97,
1.44,3.66,2.95,
1.19,1.29,2.43,
1.42,3.11,2.92,
1.59,0.52,3.25,
1.59,0.62,3.25,
1.41,2.46,2.89,
1.6,0.59,3.26,
1.34,1.61,2.74,
1.2,1.3,2.44,
1.19,1.26,2.43,
1.4,2.49,2.84,
1.19,1.28,2.42,
1.43,2.35,2.9,
1.36,1.65,2.75,
1.45,3.48,2.94,
1.2,1.26,2.43,
1.2,1.26,2.43,
1.41,2.52,2.83,
1.41,2.52,2.83,
1.36,1.63,2.74,
1.43,2.85,2.88,
1.62,0.54,3.26,
1.42,2.62,2.86,
1.21,1.26,2.43,
1.41,2.51,2.83,
1.42,2.73,2.86,
1.46,3.43,2.93,
1.45,2.45,2.91,
1.43,2.94,2.87,
1.44,2.89,2.87,
1.46,3.36,2.92,
1.46,2.38,2.92,
1.36,1.62,2.72,
1.46,2.43,2.92,
1.37,1.66,2.73,
1.64,0.47,3.28,
1.46,3.37,2.91,
1.44,2.9,2.87,
1.45,3.06,2.89,
1.47,3.51,2.92,
1.47,3.42,2.92,
1.37,1.61,2.72,
1.42,1.01,2.81,
1.47,3.36,2.92,
1.22,1.27,2.41,
1.66,0.46,3.29,
1.42,1.74,2.81,
1.45,3.12,2.88,
1.45,2.89,2.87,
1.44,2.6,2.84,
1.22,1.26,2.4,
1.48,3.33,2.9,
1.38,1.6,2.71,
1.23,1.25,2.41,
1.47,3.25,2.89,
1.45,2.88,2.85,
1.38,1.61,2.71,
1.48,3.45,2.92,
1.47,3.19,2.88,
1.22,1.24,2.41,
1.46,2.88,2.87,
1.49,3.5,2.91,
1.49,3.5,2.91,
1.48,3.18,2.89,
1.39,1.6,2.72,
1.49,3.46,2.91,
1.49,3.41,2.91,
1.69,0.47,3.3,
1.49,3.5,2.9,
1.46,2.87,2.85,
1.23,1.25,2.4,
1.51,3.67,2.92,
1.39,1.6,2.7,
1.48,3.16,2.88,
1.48,3.16,2.88,
1.23,1.27,2.39,
1.5,3.5,2.9,
1.39,1.61,2.69,
1.49,3.34,2.89,
1.5,3.53,2.9,
1.49,3.14,2.87,
1.4,1.62,2.69,
1.41,1.64,2.71,
1.24,1.28,2.39,
1.49,1.83,2.86,
1.23,1.25,2.37,
1.23,1.25,2.37,
1.45,2.47,2.78,
1.49,3.13,2.86,
1.39,1.58,2.68,
1.48,2.87,2.84,
1.51,3.54,2.89,
1.51,3.54,2.89,
1.48,2.84,2.83,
1.48,2.84,2.83,
1.47,0.96,2.82,
1.51,3.49,2.89,
1.74,0.48,3.31,
1.41,1.64,2.69,
1.5,2.87,2.84,
1.26,1.29,2.39,
1.41,1.58,2.68,
1.5,2.87,2.83,
1.5,2.86,2.83,
1.52,3.53,2.87,
1.53,3.54,2.88,
1.26,1.25,2.36,
1.47,2.44,2.76,
1.52,3.12,2.85,
1.53,3.41,2.87,
1.53,3.41,2.87,
1.5,2.87,2.81,
1.51,3.07,2.82,
1.53,3.42,2.86,
1.54,3.42,2.87,
1.51,2.95,2.82,
1.48,2.43,2.76,
1.27,1.23,2.36,
1.27,1.27,2.36,
1.51,2.86,2.8,
1.51,2.86,2.8,
1.49,2.45,2.76,
1.52,2.86,2.81,
1.49,2.43,2.76,
1.53,3.14,2.84,
1.54,3.12,2.84,
1.55,3.42,2.86,
1.44,1.57,2.66,
1.53,2.85,2.82,
1.51,2.97,2.79,
1.55,3.4,2.85,
1.46,1.66,2.7,
1.46,1.66,2.7,
1.49,2.44,2.75,
1.28,1.24,2.35,
1.53,3.01,2.81,
1.93,0.46,3.55,
1.52,2.98,2.8,
1.47,1.65,2.7,
1.54,3.12,2.82,
1.82,0.61,3.33,
1.53,2.83,2.8,
1.51,2.43,2.75,
1.84,0.49,3.35,
1.51,2.45,2.75,
1.3,1.23,2.36,
1.54,2.99,2.79,
1.54,2.84,2.79,
1.56,3.41,2.83,
1.55,3.05,2.8,
1.56,3.1,2.82,
1.55,3.07,2.8,
1.54,2.83,2.78,
1.53,2.56,2.75,
1.56,3.04,2.81,
1.52,2.43,2.73,
1.31,1.21,2.36,
1.58,3.52,2.84,
1.3,1.26,2.33,
1.56,3.06,2.8,
1.38,1.12,2.48,
1.56,3.04,2.79,
1.3,1.26,2.33,
1.58,3.5,2.83,
1.38,1.13,2.48,
1.57,3.14,2.8,
1.54,2.61,2.75,
1.4,1.11,2.49,
1.31,1.24,2.32,
1.39,1.12,2.47,
1.57,3.05,2.79,
1.56,2.83,2.78,
1.53,2.43,2.71,
1.6,3.41,2.83,
1.6,3.55,2.83,
1.31,1.23,2.31,
1.57,2.81,2.77,
1.48,1.59,2.61,
1.6,3.4,2.82,
1.65,0.83,2.9,
1.54,2.43,2.71,
1.6,3.45,2.81,
1.49,1.58,2.61,
1.56,2.81,2.74,
1.61,3.39,2.81,
1.32,1.21,2.31,
1.32,1.22,2.31,
1.54,2.41,2.69,
1.6,3.13,2.79,
1.58,2.95,2.76,
1.56,2.73,2.73,
1.33,1.24,2.31,
1.48,1.53,2.58,
1.58,2.81,2.74,
1.5,1.56,2.6,
1.55,2.45,2.7,
1.61,3.4,2.8,
1.33,1.22,2.3,
1.55,2.39,2.69,
1.57,2.54,2.72,
1.55,2.38,2.69,
1.62,3.53,2.81,
1.58,2.8,2.74,
1.62,3.54,2.81,
1.57,2.57,2.71,
1.59,2.8,2.75,
1.59,2.79,2.75,
1.34,1.2,2.31,
1.62,3.33,2.78,
1.33,1.22,2.29,
1.58,2.57,2.7,
1.58,2.57,2.7,
1.61,3.02,2.75,
1.57,2.4,2.68,
1.34,1.2,2.3,
1.61,3.01,2.74,
1.62,3.09,2.76,
1.62,3.1,2.76,
1.6,2.38,2.73,
1.57,2.39,2.68,
1.6,2.8,2.73,
1.64,3.37,2.78,
1.63,3.09,2.78,
1.35,1.21,2.29,
1.58,2.51,2.7,
1.58,2.51,2.7,
1.34,1.23,2.28,
1.52,1.56,2.58,
1.59,2.53,2.7,
1.6,2.52,2.7,
1.63,3.08,2.75,
1.65,3.35,2.78,
1.65,3.35,2.78,
1.36,1.25,2.29,
1.6,2.53,2.7,
1.58,2.38,2.66,
1.36,1.23,2.28,
1.65,3.35,2.77,
1.38,1.18,2.31,
1.62,2.77,2.72,
1.62,2.74,2.71,
1.65,3.08,2.76,
1.65,3.12,2.75,
1.58,2.37,2.65,
1.54,1.54,2.56,
1.36,1.22,2.27,
1.36,1.23,2.26,
1.54,1.55,2.56,
1.65,3.13,2.74,
1.62,2.66,2.69,
1.37,1.21,2.27,
1.68,3.35,2.78,
1.65,3.09,2.73,
1.37,1.22,2.26,
1.38,1.17,2.29,
1.65,3.03,2.72,
1.59,2.39,2.63,
1.64,2.79,2.7,
1.66,3.12,2.73,
1.6,2.37,2.65,
1.66,3.28,2.74,
1.66,3.19,2.73,
1.61,2.37,2.64,
1.55,1.52,2.54,
1.37,1.23,2.26,
1.37,1.22,2.26,
1.61,2.38,2.64,
1.62,2.65,2.66,
1.38,1.21,2.25,
1.61,2.37,2.64,
1.64,2.73,2.68,
1.41,1.16,2.31,
1.62,2.38,2.64,
1.62,2.38,2.64,
1.63,2.62,2.66,
1.69,3.32,2.75,
1.55,1.52,2.53,
1.69,3.34,2.73,
1.63,2.38,2.63,
1.62,2.37,2.62,
1.39,1.19,2.25,
1.66,2.92,2.69,
1.43,1.15,2.31,
1.68,3.05,2.71,
1.68,3.05,2.71,
1.65,2.68,2.65,
1.63,2.38,2.62,
1.7,3.33,2.73,
1.65,2.53,2.63,
1.41,1.23,2.24,
1.67,2.76,2.66,
1.64,2.35,2.6,
1.64,2.35,2.6,
1.67,2.76,2.65,
1.69,2.76,2.67,
1.64,2.36,2.6,
1.65,2.44,2.61,
1.65,2.35,2.6,
1.64,2.36,2.58,
1.41,1.2,2.22,
1.41,1.21,2.22,
1.66,2.48,2.6,
1.67,2.44,2.61,
1.42,1.2,2.22,
1.72,3.18,2.69,
2.11,0.44,3.27,
1.69,2.57,2.62,
1.68,2.44,2.6,
1.73,3.25,2.68,
1.42,1.2,2.2,
1.71,2.31,2.65,
1.69,2.59,2.61,
1.61,1.53,2.48,
1.73,3.21,2.67,
2.24,0.39,3.45,
1.71,2.91,2.64,
1.76,0.8,2.71,
2.27,0.39,3.48,
1.72,2.81,2.63,
1.7,0.88,2.6,
1.72,2.79,2.64,
1.69,2.35,2.58,
1.69,2.37,2.58,
1.69,2.37,2.58,
1.75,3.23,2.67,
1.84,0.73,2.81,
2.28,0.38,3.49,
1.8,0.76,2.75,
1.44,1.16,2.2,
1.74,2.99,2.65,
2.26,0.26,3.45,
1.63,1.65,2.49,
1.7,0.89,2.59,
1.73,2.94,2.64,
2.28,0.38,3.46,
1.73,2.79,2.62,
1.73,2.89,2.63,
1.44,1.18,2.19,
1.66,1.87,2.52,
1.76,3.3,2.68,
2.28,0.26,3.45,
1.76,3.31,2.67,
1.73,2.77,2.62,
1.69,2.29,2.55,
1.75,2.97,2.64,
1.66,1.87,2.5,
1.85,0.72,2.79,
1.75,2.97,2.63,
1.69,2.16,2.55,
2.28,0.38,3.43,
1.94,0.62,2.92,
1.88,0.69,2.83,
1.75,3.02,2.63,
1.66,1.85,2.49,
1.7,2.29,2.56,
1.85,0.73,2.78,
1.85,0.72,2.78,
1.45,1.19,2.18,
1.45,1.19,2.18,
1.93,0.63,2.89,
1.64,1.53,2.46,
1.81,0.79,2.7,
1.46,1.17,2.18,
1.7,2.13,2.54,
2.08,0.48,3.09,
1.86,0.73,2.77,
2.09,0.46,3.1,
1.76,2.96,2.62,
1.7,2.16,2.52,
1.7,2.09,2.52,
1.79,3.27,2.65,
2.3,0.35,3.4,
1.68,1.88,2.49,
2.3,0.34,3.4,
2.09,0.46,3.09,
1.78,3.01,2.63,
1.46,1.19,2.16,
1.96,0.63,2.88,
1.94,0.63,2.86,
1.78,2.98,2.62,
1.78,2.98,2.61,
1.79,3.17,2.63,
1.67,1.71,2.46,
1.66,1.62,2.44,
1.76,2.71,2.58,
1.76,2.73,2.58,
1.66,1.61,2.44,
1.8,3.26,2.63,
1.47,1.18,2.16,
2.31,0.33,3.39,
2.3,0.24,3.37,
1.93,0.66,2.83,
1.99,0.59,2.91,
2.3,0.26,3.36,
1.79,2.96,2.61,
1.7,2.04,2.49,
1.79,3.0,2.61,
1.99,0.6,2.9,
1.78,2.92,2.59,
1.68,1.61,2.44,
1.68,1.62,2.44,
2.32,0.26,3.36,
1.49,1.19,2.16,
1.77,2.81,2.57,
1.76,2.62,2.55,
1.49,1.19,2.16,
1.75,2.13,2.53,
1.8,2.99,2.61,
1.8,3.12,2.6,
2.33,0.29,3.36,
1.77,2.52,2.55,
2.33,0.36,3.36,
1.69,1.54,2.43,
1.76,2.43,2.53,
1.7,1.73,2.44,
1.49,1.17,2.14,
1.76,2.45,2.53,
1.75,2.43,2.52,
1.82,2.97,2.61,
1.82,3.24,2.61,
1.77,2.56,2.54,
1.8,3.01,2.58,
2.34,0.25,3.36,
1.76,2.5,2.53,
1.79,2.66,2.56,
1.72,1.87,2.45,
1.79,2.88,2.56,
1.79,2.6,2.55,
1.82,2.98,2.59,
1.76,2.3,2.5,
1.78,2.56,2.54,
1.7,1.54,2.42,
1.81,2.85,2.57,
1.81,2.91,2.57,
1.81,2.91,2.57,
1.79,2.55,2.54,
1.79,2.55,2.54,
1.77,2.32,2.5,
1.8,2.87,2.56,
1.82,2.97,2.57,
1.79,2.54,2.54,
2.05,0.55,2.91,
1.5,1.19,2.13,
1.69,1.51,2.4,
2.35,0.3,3.32,
1.51,1.18,2.13,
1.8,2.76,2.55,
2.36,0.33,3.34,
2.36,0.28,3.33,
2.36,0.25,3.33,
2.05,0.56,2.89,
2.07,0.55,2.93,
1.81,2.87,2.56,
1.76,2.1,2.49,
1.81,2.86,2.56,
1.81,2.8,2.56,
1.77,2.3,2.49,
1.74,2.02,2.46,
1.83,2.97,2.58,
1.83,3.0,2.58,
1.8,2.64,2.53,
1.81,2.69,2.54,
1.82,2.87,2.55,
1.83,2.98,2.57,
1.74,1.86,2.44,
1.52,1.13,2.13,
2.08,0.53,2.92,
2.38,0.23,3.33,
1.88,0.75,2.63,
1.53,1.15,2.14,
1.71,1.55,2.39,
1.52,1.19,2.13,
2.37,0.31,3.32,
1.81,2.67,2.53,
1.8,2.64,2.52,
1.52,1.2,2.13,
2.36,0.27,3.3,
1.82,2.67,2.54,
1.72,1.51,2.39,
1.52,1.14,2.12,
1.8,2.53,2.5,
1.8,2.42,2.51,
1.74,1.8,2.42,
1.8,2.39,2.5,
1.82,2.71,2.53,
1.77,2.12,2.46,
2.37,0.3,3.29,
1.84,2.98,2.56,
1.53,1.2,2.13,
1.79,2.36,2.49,
1.54,1.22,2.13,
2.37,0.26,3.29,
1.78,2.17,2.46,
2.36,0.34,3.28,
1.86,3.19,2.58,
1.82,2.65,2.53,
2.02,0.61,2.79,
1.53,1.14,2.12,
1.9,0.74,2.63,
1.9,0.74,2.63,
2.34,0.26,3.24,
2.38,0.32,3.29,
1.72,1.54,2.37,
2.39,0.3,3.3,
1.72,1.55,2.38,
1.85,2.95,2.56,
1.54,1.17,2.12,
1.81,2.44,2.49,
1.82,2.62,2.51,
1.77,2.01,2.44,
1.8,2.31,2.48,
1.78,2.16,2.45,
1.83,2.78,2.53,
2.38,0.31,3.28,
1.85,3.01,2.55,
1.86,3.02,2.56,
2.03,0.61,2.79,
1.76,1.86,2.42,
1.76,1.86,2.42,
1.84,2.77,2.53,
1.54,1.14,2.11,
1.8,2.29,2.47,
2.38,0.35,3.28,
1.86,2.99,2.55,
1.87,2.96,2.56,
1.85,2.77,2.53,
2.39,0.26,3.28,
1.88,3.25,2.57,
1.92,0.72,2.63,
2.39,0.33,3.27,
1.86,2.98,2.55,
1.84,2.66,2.52,
1.86,2.87,2.54,
1.83,2.7,2.51,
2.13,0.49,2.92,
2.13,0.49,2.92,
1.79,2.23,2.45,
1.84,2.72,2.52,
1.76,1.82,2.41,
1.54,1.12,2.11,
1.83,2.45,2.49,
1.55,1.18,2.11,
1.75,1.72,2.39,
1.82,2.4,2.49,
1.55,1.21,2.12,
1.87,2.95,2.56,
1.84,2.66,2.51,
1.85,2.7,2.52,
1.56,1.22,2.13,
1.8,2.18,2.45,
1.83,2.55,2.49,
1.85,2.76,2.52,
1.83,2.53,2.49,
1.87,2.81,2.54,
1.82,2.34,2.48,
1.87,2.88,2.54,
1.79,2.04,2.43,
1.76,1.71,2.39,
1.87,3.02,2.54,
1.85,2.71,2.51,
2.15,0.48,2.91,
2.12,0.5,2.88,
1.85,2.57,2.51,
1.83,2.57,2.48,
1.79,2.04,2.43,
1.86,2.68,2.52,
2.42,0.34,3.28,
1.74,1.49,2.35,
1.56,1.14,2.1,
1.85,2.6,2.5,
1.87,2.85,2.53,
1.87,2.85,2.53,
1.87,2.79,2.53,
1.85,2.62,2.5,
1.89,2.96,2.55,
1.88,2.8,2.53,
1.81,2.14,2.44,
1.83,2.31,2.46,
1.83,2.31,2.46,
1.85,2.6,2.49,
1.86,2.53,2.5,
1.87,2.72,2.52,
1.81,2.13,2.43,
1.81,2.13,2.43,
1.91,3.26,2.57,
1.81,2.16,2.43,
1.88,2.7,2.52,
1.58,1.21,2.13,
1.86,2.55,2.5,
1.86,2.4,2.49,
1.83,2.11,2.44,
1.89,2.78,2.52,
1.58,1.18,2.11,
1.87,2.56,2.5,
1.9,2.81,2.54,
1.88,2.44,2.5,
2.15,0.49,2.86,
2.15,0.49,2.86,
2.01,0.64,2.68,
2.04,0.62,2.71,
1.67,1.02,2.21,
1.6,1.19,2.12,
2.0,0.66,2.64,
2.31,0.36,2.98,
2.31,0.36,2.98,
2.06,0.63,2.63,
2.05,0.64,2.61,
2.35,0.34,2.98,
2.35,0.34,2.96,
2.07,0.64,2.59,
2.35,0.35,2.94,
1.95,0.76,2.44,
1.95,0.76,2.43,
1.96,0.77,2.42,
1.99,0.72,2.47,
1.99,0.73,2.46,
2.1,0.63,2.58,
2.23,0.48,2.74,
1.86,0.88,2.28,
2.33,0.39,2.84,
2.09,0.64,2.54,
2.05,0.68,2.48,
2.08,0.66,2.51,
2.08,0.66,2.51,
2.08,0.66,2.51,
2.41,0.33,2.9,
2.19,0.54,2.62,
1.97,0.78,2.36,
2.17,0.56,2.6,
2.39,0.35,2.85,
2.2,0.55,2.62,
2.18,0.57,2.59,
2.24,0.51,2.65,
2.01,0.75,2.38,
2.18,0.57,2.58,
2.44,0.33,2.87,
2.28,0.5,2.67,
2.16,0.59,2.54,
2.28,0.46,2.68,
2.28,0.48,2.67,
2.28,0.47,2.67,
2.06,0.7,2.41,
2.17,0.59,2.54,
2.11,0.67,2.46,
2.29,0.47,2.67,
2.26,0.5,2.63,
2.28,0.47,2.65,
2.28,0.47,2.65,
2.12,0.64,2.46,
2.11,0.65,2.45,
2.14,0.64,2.47,
2.3,0.47,2.65,
2.21,0.55,2.55,
2.29,0.48,2.63,
2.19,0.58,2.51,
2.18,0.59,2.49,
2.17,0.62,2.48,
2.34,0.43,2.66,
2.2,0.59,2.5,
2.3,0.47,2.62,
2.25,0.51,2.56,
2.34,0.44,2.66,
2.38,0.39,2.7,
2.36,0.41,2.68,
2.34,0.43,2.65,
2.5,0.32,2.8,
2.44,0.35,2.73,
2.42,0.36,2.71,
2.4,0.38,2.68,
2.33,0.45,2.6,
2.42,0.37,2.69,
2.38,0.42,2.63,
2.41,0.39,2.66,
2.36,0.47,2.6,
2.4,0.39,2.63,
2.49,0.31,2.73,
